1627084800.0,3.63480000,3.74000000,3.61380000,3.66740000,14909187.23000000,1627171199999,54664095.13739900,134953,7460067.98000000,27356003.17329500,0
1627171200.0,3.66680000,3.69620000,3.54650000,3.65870000,13735733.16000000,1627257599999,49756855.92050500,118607,6899537.19000000,24993053.09915100,0
1627257600.0,3.65840000,3.99940000,3.63000000,3.67950000,32958487.05000000,1627343999999,126571997.77403100,322043,16594854.14000000,63784236.30713500,0
1627344000.0,3.67970000,3.78950000,3.60040000,3.75560000,19660424.16000000,1627430399999,72689808.33023300,173792,9922450.78000000,36694189.18669600,0
1627430400.0,3.75590000,4.01790000,3.68220000,3.91950000,29423914.89000000,1627516799999,114198550.37546500,306731,14093672.38000000,54711703.66150800,0
1627516800.0,3.91970000,3.98680000,3.80260000,3.96670000,14221280.62000000,1627603199999,55092785.04624900,134705,7070702.41000000,27395668.23144300,0
1627603200.0,3.96650000,4.07650000,3.78030000,4.06840000,17389367.22000000,1627689599999,68194951.28056000,165107,9016322.52000000,35370804.29710000,0
1627689600.0,4.06630000,4.21000000,4.00070000,4.06800000,23193026.08000000,1627775999999,94559282.52580600,193459,11756374.45000000,47931077.98121500,0
1627776000.0,4.06760000,4.23340000,3.85020000,3.94140000,24901887.74000000,1627862399999,102430735.42989300,242978,12079081.75000000,49679680.57911000,0
1627862400.0,3.93800000,4.15860000,3.88870000,4.02700000,18508656.81000000,1627948799999,74872684.99569700,177576,9217447.03000000,37282125.80679600,0
